,id,is_location_exact,room_type,bed_type,has_availability,binTempo,FAIXA_RATING,accommodates,price_per_accommodates,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,reviews_per_month,availability_30,availability_60,availability_90,availability_365,mean_availability,review_per_year,price
1980,7382368,1,1,0,1,0,0,2,20.0,200.0,50.0,1,10.0,1,1125,1,100.0,0.32,0,0,0,0,0.0,22.0,40.0
1981,5278993,1,1,0,1,0,0,2,20.0,200.0,50.0,1,0.0,1,1125,1,100.0,0.09,0,1,31,306,84.0,22.0,40.0
1982,8717758,1,1,0,1,0,0,1,38.0,300.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,23,53,83,358,129.0,22.0,38.0
1983,10299195,0,1,0,1,0,0,1,26.0,200.0,5.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,14,14,14,14,14.0,22.0,26.0
1984,7064681,1,2,0,1,0,0,2,12.5,200.0,50.0,1,10.0,1,1125,4,90.0,0.71,0,0,0,163,40.0,22.0,25.0
1985,1935439,1,1,1,1,2,1,2,24.5,400.0,30.0,1,10.0,2,1125,3,80.0,0.16,0,0,0,270,67.0,3.0,49.0
1986,5931372,1,0,0,1,0,1,6,21.5,200.0,35.0,2,8.0,1,1125,12,80.0,1.37,0,0,0,194,48.0,22.0,129.0
1987,1984692,1,0,0,1,2,0,5,35.0,250.0,80.0,1,0.0,2,20,5,100.0,0.27,0,0,2,277,69.0,5.0,175.0
1988,4360604,1,1,0,1,0,0,2,21.0,100.0,25.0,0,0.0,1,30,16,95.0,1.67,0,0,0,242,60.0,22.0,42.0
1989,9712348,1,0,0,1,0,0,4,31.5,100.0,100.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,0,0,5,197,50.0,22.0,126.0
1990,7151107,1,0,0,1,0,0,6,49.83,100.0,100.0,4,0.0,1,1125,5,100.0,0.92,0,6,6,103,28.0,22.0,299.0
1991,7935437,1,1,0,1,0,0,5,19.8,200.0,40.0,1,0.0,2,1125,3,100.0,0.75,30,60,90,365,136.0,22.0,99.0
1992,6364753,1,0,0,1,0,0,4,43.75,200.0,100.0,1,0.0,4,1125,4,100.0,0.6,0,0,0,211,52.0,22.0,175.0
1993,7952032,1,0,0,1,0,0,4,31.25,150.0,35.0,2,15.0,2,10,0,94.53926206244087,2.078918834221247,0,0,0,0,0.0,22.0,125.0
1994,6166307,1,0,0,1,0,0,3,40.0,200.0,50.0,3,50.0,1,30,21,97.0,2.68,22,52,81,81,59.0,22.0,120.0
1995,3282760,1,1,1,1,0,0,2,21.0,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,42.0
1996,6411259,1,1,0,1,0,0,2,28.0,200.0,25.0,1,0.0,2,1125,31,94.0,4.41,9,33,62,62,41.0,22.0,56.0
1997,670262,1,1,0,1,2,0,1,55.0,500.0,50.0,1,0.0,5,365,2,100.0,0.06,9,39,69,344,115.0,2.0,55.0
1998,8411663,1,1,0,1,0,0,2,27.5,95.0,20.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,29,59,89,178,88.0,22.0,55.0
1999,6926511,1,0,0,1,2,0,6,39.17,200.0,60.0,4,20.0,2,20,7,100.0,1.14,0,0,0,11,2.0,7.0,235.0
2000,9908591,1,0,0,1,0,0,4,25.0,200.0,50.0,1,0.0,2,1125,2,100.0,2.0,23,39,55,104,55.0,22.0,100.0
2001,5640722,1,1,0,1,0,0,2,30.0,100.0,30.0,2,30.0,3,1125,29,99.0,3.09,30,60,90,358,134.0,22.0,60.0
2002,6701018,1,0,0,1,0,2,4,16.75,300.0,125.0,3,0.0,1,1125,21,84.0,3.07,8,38,68,296,102.0,22.0,67.0
2003,3653575,1,1,0,1,2,0,4,23.75,200.0,50.0,2,20.0,1,21,26,97.0,1.47,30,60,90,365,136.0,26.0,95.0
2004,7647221,1,0,0,1,0,0,5,23.0,100.0,20.0,4,20.0,2,1125,3,93.0,1.58,0,0,7,273,70.0,22.0,115.0
2005,3637180,1,1,0,1,2,0,2,25.0,200.0,20.0,1,5.0,1,1125,58,95.0,3.26,27,57,87,362,133.0,58.0,50.0
2006,6215199,1,0,0,1,0,0,6,33.17,200.0,50.0,6,15.0,3,1125,7,91.0,1.04,0,0,0,2,0.0,22.0,199.0
2007,714043,1,0,0,1,1,0,3,28.67,500.0,80.0,3,20.0,2,352,36,96.0,0.91,0,6,36,125,41.0,12.0,86.0
2008,3890990,1,0,0,1,2,0,7,25.0,250.0,100.0,7,40.0,1,90,57,91.0,3.43,26,56,86,175,85.0,57.0,175.0
2009,4038347,1,1,0,1,2,2,1,55.0,200.0,50.0,1,0.0,1,1125,48,83.0,3.01,30,60,90,365,136.0,48.0,55.0
2010,523883,1,1,0,1,1,0,2,34.0,100.0,50.0,1,0.0,2,1125,49,93.0,1.16,26,56,86,361,132.0,16.33,68.0
2011,4111954,1,0,0,1,2,0,2,30.0,100.0,30.0,2,0.0,7,60,11,95.0,0.82,13,13,13,15,13.0,11.0,60.0
2012,4693488,1,0,0,1,0,0,2,45.0,200.0,35.0,1,0.0,3,60,22,98.0,1.92,30,60,90,179,89.0,22.0,90.0
2013,5127136,1,0,0,1,0,0,8,17.38,300.0,100.0,4,10.0,2,28,43,98.0,4.94,20,39,59,148,66.0,22.0,139.0
2014,7674720,1,1,0,1,0,0,2,25.5,95.0,5.0,1,5.0,1,1125,2,100.0,0.53,0,3,33,308,86.0,22.0,51.0
2015,8028801,1,1,0,1,0,0,2,25.0,200.0,50.0,2,15.0,1,1125,14,94.0,3.62,30,60,90,365,136.0,22.0,50.0
2016,9050781,1,0,0,1,0,0,4,28.75,500.0,75.0,1,0.0,3,90,0,94.53926206244087,2.078918834221247,13,43,73,162,72.0,22.0,115.0
2017,178844,1,0,0,1,0,0,3,26.67,200.0,25.0,2,0.0,2,28,2,100.0,1.54,30,60,90,365,136.0,22.0,80.0
2018,8034871,1,0,0,1,0,0,2,47.5,200.0,20.0,1,0.0,2,1125,6,100.0,1.51,29,45,75,350,124.0,22.0,95.0
2019,3208330,1,1,0,1,2,0,2,42.5,200.0,30.0,1,20.0,2,30,52,96.0,2.73,0,26,56,331,103.0,52.0,85.0
2020,9492036,0,0,0,1,0,0,3,25.0,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,22,5.0,22.0,75.0
2021,4863533,1,0,0,1,0,0,5,20.0,200.0,50.0,1,0.0,3,1125,2,90.0,0.36,19,49,79,354,125.0,22.0,100.0
2022,4360485,1,1,0,1,0,0,2,31.5,100.0,50.0,0,0.0,1,30,16,96.0,1.54,0,0,0,242,60.0,22.0,63.0
2023,8194286,1,0,0,1,0,0,4,25.0,200.0,50.0,1,0.0,2,8,1,100.0,0.3,0,0,0,97,24.0,22.0,100.0
2024,5524847,1,0,0,1,0,0,5,27.0,300.0,95.0,3,10.0,2,1125,20,91.0,2.26,26,56,85,85,63.0,22.0,135.0
2025,9236814,1,0,0,1,0,0,4,31.25,200.0,60.0,4,25.0,2,1125,0,94.53926206244087,2.078918834221247,0,0,0,47,11.0,22.0,125.0
2026,8483744,1,0,0,1,0,1,4,17.25,250.0,50.0,2,0.0,2,21,1,80.0,1.0,14,44,74,340,118.0,22.0,69.0
2027,609421,1,1,0,1,2,0,4,70.0,200.0,50.0,4,40.0,1,1125,2,90.0,0.12,30,60,90,365,136.0,2.0,280.0
2028,3543247,1,0,0,1,2,0,4,40.0,200.0,60.0,2,10.0,1,1125,58,100.0,4.0,18,41,62,325,111.0,58.0,160.0
2029,4567243,0,0,0,1,0,0,4,18.75,200.0,50.0,1,0.0,7,31,2,100.0,0.16,2,2,2,123,32.0,22.0,75.0
2030,749758,1,0,0,1,1,2,5,19.6,200.0,50.0,1,0.0,1,365,13,85.0,0.4,0,0,0,209,52.0,6.5,98.0
2031,4854767,1,0,0,1,2,0,3,36.33,200.0,75.0,2,25.0,1,1125,19,93.0,1.52,29,59,89,364,135.0,19.0,109.0
2032,8129537,0,0,0,1,0,0,5,25.0,200.0,100.0,1,0.0,2,60,0,94.53926206244087,2.078918834221247,0,0,0,100,25.0,22.0,125.0
2033,5014835,1,0,0,1,0,0,5,45.0,200.0,50.0,2,25.0,1,1125,2,100.0,0.23,0,28,58,333,104.0,22.0,225.0
2034,421168,1,1,0,1,1,0,2,34.5,200.0,10.0,2,0.0,1,7,209,96.0,4.91,20,47,77,336,120.0,69.67,69.0
2035,58503,1,0,0,1,2,0,4,18.75,200.0,50.0,2,20.0,1,30,76,94.0,4.91,26,56,86,361,132.0,76.0,75.0
2036,7881802,1,0,0,1,0,2,10,30.0,250.0,159.0,6,25.0,2,180,4,85.0,1.19,27,57,84,157,81.0,22.0,300.0
2037,9562586,1,1,0,1,0,0,2,30.0,200.0,40.0,0,20.0,2,30,0,94.53926206244087,2.078918834221247,0,0,0,0,0.0,22.0,60.0
2038,10340165,1,1,0,1,0,0,2,21.5,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,23,53,83,358,129.0,22.0,43.0
2039,370361,1,1,0,1,1,0,2,42.5,200.0,50.0,2,0.0,3,30,113,98.0,2.47,26,46,76,351,124.0,37.67,85.0
2040,3753645,1,1,2,1,0,0,2,55.0,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,29,56,56,211,88.0,22.0,110.0
2041,3535171,1,1,0,1,2,0,2,26.0,200.0,20.0,1,5.0,1,1125,44,95.0,2.47,30,60,90,365,136.0,44.0,52.0
2042,2037250,1,1,0,1,2,0,2,50.0,200.0,50.0,2,0.0,3,30,23,97.0,1.03,30,60,90,365,136.0,23.0,100.0
2043,2605975,0,1,0,1,2,2,1,50.0,200.0,10.0,1,10.0,1,21,52,89.0,2.73,10,40,70,345,116.0,52.0,50.0
2044,4825472,1,1,0,1,0,2,2,17.5,500.0,50.0,0,0.0,2,21,15,89.0,2.15,24,53,83,357,129.0,22.0,35.0
2045,5500398,1,1,0,1,0,0,2,33.0,100.0,20.0,2,0.0,2,30,24,94.0,2.59,0,3,33,308,86.0,22.0,66.0
2046,587584,1,0,0,1,1,0,4,24.75,500.0,80.0,4,25.0,2,365,11,100.0,0.26,29,55,85,174,85.0,3.67,99.0
2047,1220816,1,0,0,1,1,0,7,12.71,200.0,45.0,2,25.0,1,1125,56,90.0,1.91,0,0,0,275,68.0,28.0,89.0
2048,354453,1,0,0,1,0,0,4,37.5,200.0,50.0,4,50.0,2,28,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,150.0
2049,9576550,1,0,0,1,0,0,1,90.0,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,18,4.0,22.0,90.0
2050,3793790,1,1,0,1,2,0,2,22.5,200.0,50.0,1,20.0,1,1125,39,97.0,2.3,18,48,74,348,122.0,39.0,45.0
2051,9013210,1,1,0,1,0,0,2,30.0,200.0,50.0,1,0.0,1,10,3,100.0,1.25,24,54,84,359,130.0,22.0,60.0
2052,9863457,1,1,0,1,0,0,2,25.0,100.0,15.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,50.0
2053,23356,0,0,0,1,0,2,10,21.5,200.0,50.0,6,20.0,3,730,6,83.0,0.1,20,41,64,327,113.0,1.5,215.0
2054,6425537,0,0,0,1,0,2,2,69.0,200.0,50.0,1,0.0,1,1125,11,88.0,1.56,30,60,90,364,136.0,22.0,138.0
2055,7921453,0,0,0,1,0,0,4,93.75,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,375.0
2056,8634897,1,0,0,1,0,0,6,45.0,300.0,55.0,4,10.0,2,1125,6,100.0,2.09,23,50,80,289,110.0,22.0,270.0
2057,3604931,1,0,0,1,0,0,9,55.0,300.0,150.0,1,0.0,3,1125,2,100.0,0.24,18,39,63,298,104.0,22.0,495.0
2058,6937492,1,0,0,1,0,0,4,41.25,200.0,75.0,1,0.0,2,1125,14,91.0,2.46,30,60,90,361,135.0,22.0,165.0
2059,1048798,1,0,0,1,1,0,4,32.25,500.0,100.0,4,25.0,2,365,106,99.0,3.23,25,51,81,356,128.0,53.0,129.0
2060,613020,1,1,0,1,1,0,2,37.5,200.0,10.0,1,0.0,2,180,105,97.0,2.51,0,0,0,29,7.0,35.0,75.0
2061,9109293,1,1,0,1,0,0,2,40.0,200.0,50.0,2,0.0,2,1125,0,94.53926206244087,2.078918834221247,30,60,90,179,89.0,22.0,80.0
2062,6215943,1,0,0,1,0,0,7,25.29,250.0,100.0,7,25.0,2,1125,7,90.0,0.99,30,60,90,352,133.0,22.0,177.0
2063,4069543,1,1,0,1,2,0,5,17.0,200.0,50.0,2,10.0,1,1125,67,98.0,4.17,21,46,66,338,117.0,67.0,85.0
2064,3986788,1,0,0,1,0,0,2,43.5,100.0,35.0,2,30.0,3,1125,6,90.0,1.06,17,47,76,76,54.0,22.0,87.0
2065,3968416,1,1,0,1,2,0,2,39.0,200.0,50.0,2,0.0,1,5,31,100.0,1.89,1,22,51,51,31.0,31.0,78.0
2066,1806899,1,1,0,1,2,0,2,30.0,200.0,50.0,2,0.0,2,1125,70,96.0,3.39,9,16,31,306,90.0,70.0,60.0
2067,6168769,1,1,0,1,0,0,2,40.0,200.0,25.0,1,10.0,1,90,4,100.0,1.12,0,19,49,324,98.0,22.0,80.0
2068,8187592,1,0,0,1,0,0,4,45.0,300.0,80.0,1,15.0,1,1125,2,100.0,0.6,30,60,90,365,136.0,22.0,180.0
2069,1925661,1,1,0,1,2,0,2,19.5,300.0,35.0,1,35.0,2,1125,23,96.0,1.18,14,18,48,323,100.0,23.0,39.0
2070,4760968,1,1,1,1,2,0,2,30.0,200.0,5.0,1,0.0,1,25,64,98.0,4.91,3,30,60,335,107.0,64.0,60.0
2071,3953365,1,1,0,1,2,0,1,42.0,150.0,50.0,1,0.0,1,3,57,96.0,3.44,30,60,89,89,67.0,57.0,42.0
2072,4909327,1,1,0,1,0,0,2,63.0,300.0,50.0,1,20.0,2,1125,14,97.0,2.05,30,60,90,365,136.0,22.0,126.0
2073,7828509,0,1,0,1,0,0,1,60.0,200.0,50.0,1,0.0,1,1125,1,100.0,0.35,30,60,90,365,136.0,22.0,60.0
2074,4903296,1,1,0,1,0,0,2,49.5,200.0,50.0,1,0.0,7,1125,0,94.53926206244087,2.078918834221247,30,60,90,179,89.0,22.0,99.0
2075,1323634,1,1,0,1,0,0,3,29.67,100.0,40.0,1,13.0,1,30,1,100.0,0.04,30,60,90,365,136.0,22.0,89.0
2076,571640,1,1,0,1,1,0,3,26.33,100.0,40.0,1,15.0,1,30,7,90.0,0.17,30,60,90,365,136.0,2.33,79.0
2077,613151,1,1,0,1,2,2,6,28.17,100.0,65.0,1,16.0,1,60,4,87.0,0.1,30,60,90,365,136.0,4.0,169.0
2078,278192,1,1,0,1,1,0,3,26.33,95.0,50.0,1,15.0,1,31,14,95.0,0.3,30,60,90,365,136.0,7.0,79.0
2079,571651,1,1,0,1,2,2,2,34.5,100.0,35.0,1,15.0,1,30,4,86.0,0.16,30,60,90,365,136.0,4.0,69.0
2080,7883181,1,1,0,1,0,0,1,60.0,200.0,50.0,1,0.0,1,1125,4,90.0,0.96,30,60,62,178,82.0,22.0,60.0
2081,7718139,1,0,0,1,0,0,4,16.25,200.0,50.0,1,45.0,1,1125,4,100.0,0.79,30,60,90,365,136.0,22.0,65.0
2082,6572501,1,0,0,1,0,0,4,65.0,500.0,100.0,2,25.0,1,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,260.0
2083,4668327,1,0,0,1,0,0,2,50.0,200.0,35.0,2,10.0,2,1125,18,91.0,2.41,0,0,0,121,30.0,22.0,100.0
2084,7636185,1,0,0,1,0,0,3,30.0,250.0,50.0,2,20.0,1,1125,24,98.0,5.9,16,42,70,330,114.0,22.0,90.0
2085,6421243,1,0,0,1,0,2,2,29.5,200.0,70.0,1,20.0,2,1125,14,86.0,2.03,30,60,90,365,136.0,22.0,59.0
2086,5580773,0,0,0,1,0,0,3,23.33,200.0,30.0,0,0.0,2,5,8,91.0,1.07,0,0,27,27,13.0,22.0,70.0
2087,8737284,1,0,0,1,0,0,3,21.67,200.0,15.0,2,15.0,2,1125,3,93.0,1.18,8,31,31,220,72.0,22.0,65.0
2088,958475,1,0,0,1,1,0,6,14.17,250.0,35.0,2,15.0,3,120,99,97.0,3.11,19,48,64,91,55.0,49.5,85.0
2089,8605841,0,0,0,1,0,1,4,18.5,200.0,45.0,2,15.0,2,1125,2,70.0,1.05,7,7,9,284,76.0,22.0,74.0
2090,7500728,1,0,0,1,0,0,2,49.5,200.0,60.0,1,0.0,2,1125,14,94.0,2.71,30,60,90,365,136.0,22.0,99.0
2091,606297,1,0,0,1,1,2,14,28.5,300.0,155.0,5,20.0,1,30,81,87.0,1.95,30,60,88,363,135.0,27.0,399.0
2092,9094366,0,0,0,1,0,0,6,50.0,200.0,50.0,1,0.0,7,1125,0,94.53926206244087,2.078918834221247,0,0,0,45,11.0,22.0,300.0
2093,7096107,1,0,3,1,0,0,2,32.5,200.0,50.0,1,45.0,1,1125,10,92.0,1.62,0,0,0,161,40.0,22.0,65.0
2094,9496612,1,0,0,1,0,0,2,39.5,150.0,50.0,1,0.0,3,1125,0,94.53926206244087,2.078918834221247,0,0,0,22,5.0,22.0,79.0
2095,8785768,1,1,0,1,0,0,2,37.5,200.0,25.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,26,56,331,103.0,22.0,75.0
2096,143580,1,1,0,1,0,0,2,37.5,100.0,50.0,1,0.0,2,21,238,94.0,4.31,21,51,81,356,127.0,59.5,75.0
2097,611500,1,0,0,1,1,2,8,27.38,150.0,99.0,3,20.0,1,30,29,86.0,0.7,30,60,90,365,136.0,9.67,219.0
2098,264829,1,0,0,1,0,2,7,23.57,150.0,75.0,2,17.0,1,60,41,89.0,0.83,30,60,90,365,136.0,10.25,165.0
2099,1856851,1,1,0,1,1,0,2,43.5,200.0,15.0,1,5.0,1,90,45,95.0,1.79,22,52,82,189,86.0,22.5,87.0
2100,1317919,1,0,0,1,0,0,6,28.17,125.0,75.0,2,15.0,1,30,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,169.0
2101,392140,1,1,0,1,1,0,2,37.5,200.0,50.0,1,15.0,2,7,137,97.0,3.07,30,60,90,365,136.0,45.67,75.0
2102,3139972,1,2,0,1,2,0,1,30.0,200.0,8.0,0,0.0,1,1125,81,94.0,4.22,18,48,78,353,124.0,81.0,30.0
2103,10020221,1,1,0,1,0,0,2,27.5,200.0,50.0,1,0.0,1,1125,1,100.0,1.0,18,30,60,335,110.0,22.0,55.0
2104,8759443,1,2,1,1,0,0,2,22.5,200.0,10.0,2,10.0,1,3,2,100.0,0.72,9,9,9,9,9.0,22.0,45.0
2105,6317449,1,1,0,1,0,0,1,50.0,200.0,25.0,0,0.0,2,7,2,100.0,0.28,20,50,79,79,57.0,22.0,50.0
2106,6416765,1,0,0,1,0,2,6,24.83,750.0,125.0,6,50.0,2,60,21,87.0,3.44,17,47,77,352,123.0,22.0,149.0
2107,5056580,1,0,0,1,0,0,2,49.5,100.0,20.0,2,0.0,31,365,100,100.0,10.95,30,60,88,353,132.0,22.0,99.0
2108,6793490,1,0,0,1,0,0,3,23.0,150.0,65.0,1,25.0,2,1125,26,95.0,4.53,26,56,86,361,132.0,22.0,69.0
2109,2069917,1,0,0,1,0,0,3,23.0,200.0,70.0,1,20.0,2,30,18,91.0,1.64,26,56,86,357,131.0,22.0,69.0
2110,3258585,1,1,0,1,2,0,2,40.0,200.0,50.0,1,0.0,1,14,59,97.0,3.12,0,0,0,155,38.0,59.0,80.0
2111,815017,1,2,0,1,1,0,2,27.5,200.0,10.0,1,8.0,1,5,136,94.0,3.62,21,51,81,355,127.0,45.33,55.0
2112,6610942,1,1,0,1,0,0,2,37.5,200.0,50.0,1,0.0,3,1125,14,94.0,2.64,26,56,86,275,110.0,22.0,75.0
2113,5365612,1,1,0,1,0,0,2,25.0,200.0,30.0,1,15.0,1,1125,5,100.0,0.53,0,0,21,296,79.0,22.0,50.0
2114,1556170,1,0,0,1,1,0,3,23.0,200.0,70.0,1,20.0,2,30,68,91.0,2.51,30,60,90,347,131.0,34.0,69.0
2115,2486612,1,0,0,1,2,0,5,22.4,200.0,20.0,2,15.0,1,1125,65,91.0,2.91,28,57,75,259,104.0,65.0,112.0
2116,7748778,0,0,0,1,0,0,3,50.0,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,150.0
2117,6872650,1,1,0,1,0,0,3,21.67,200.0,50.0,1,0.0,1,90,35,98.0,6.73,0,0,0,246,61.0,22.0,65.0
2118,7634011,1,0,0,1,0,2,6,17.33,100.0,50.0,1,0.0,1,1125,24,82.0,4.8,30,60,90,365,136.0,22.0,104.0
2119,1898511,0,1,3,1,2,0,1,60.0,200.0,10.0,1,10.0,1,5,34,95.0,1.32,21,51,80,80,58.0,34.0,60.0
2120,8067053,1,1,0,1,0,1,2,30.0,200.0,50.0,1,0.0,1,1125,3,80.0,0.75,30,60,90,365,136.0,22.0,60.0
2121,1872885,1,1,0,1,2,0,1,105.0,300.0,120.0,1,0.0,7,360,5,100.0,0.38,1,1,1,233,59.0,5.0,105.0
2122,6561379,0,0,0,1,0,0,5,28.8,200.0,85.0,2,15.0,2,1125,15,99.0,2.26,0,4,6,78,22.0,22.0,144.0
2123,265901,1,1,0,1,1,0,2,34.5,100.0,40.0,1,15.0,1,30,15,98.0,0.31,30,60,90,365,136.0,7.5,69.0
2124,392779,1,0,0,1,1,0,4,27.0,250.0,85.0,2,15.0,3,30,80,98.0,1.84,26,56,86,175,85.0,26.67,108.0
2125,202174,1,0,0,1,1,0,4,39.75,200.0,80.0,2,25.0,2,730,14,96.0,0.33,0,0,0,275,68.0,4.67,159.0
2126,7853358,1,0,0,1,0,0,4,21.25,200.0,50.0,2,20.0,2,1125,11,98.0,2.92,26,47,77,96,61.0,22.0,85.0
2127,2197168,1,0,0,1,1,0,4,33.75,250.0,50.0,2,15.0,2,1125,79,99.0,3.35,9,9,9,264,72.0,39.5,135.0
2128,4075152,1,1,0,1,0,0,2,44.5,200.0,30.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,0,0,0,6,1.0,22.0,89.0
2129,5593399,1,0,0,1,0,0,3,40.0,200.0,20.0,1,0.0,1,4,7,91.0,0.76,0,10,10,257,69.0,22.0,120.0
2130,366301,1,0,0,1,0,0,3,23.33,300.0,50.0,3,50.0,2,1125,9,91.0,1.42,27,57,86,86,64.0,22.0,70.0
2131,6644628,1,1,0,1,0,0,2,75.0,200.0,25.0,2,50.0,2,1125,9,96.0,1.32,30,60,90,365,136.0,22.0,150.0
2132,3593582,1,0,0,1,0,1,5,24.0,100.0,40.0,2,20.0,2,7,1,80.0,0.15,0,0,0,0,0.0,22.0,120.0
2133,6716620,1,0,3,1,0,0,2,32.5,200.0,50.0,1,45.0,1,1125,14,96.0,2.03,0,0,0,185,46.0,22.0,65.0
2134,6796066,1,1,0,1,0,0,1,60.0,200.0,50.0,1,0.0,1,15,10,98.0,1.66,0,0,0,181,45.0,22.0,60.0
2135,3977450,1,1,3,1,2,0,1,36.0,150.0,50.0,1,0.0,1,5,67,94.0,4.46,23,53,82,82,60.0,67.0,36.0
2136,793629,1,0,0,1,1,0,2,47.5,200.0,65.0,1,0.0,1,30,109,95.0,2.95,14,44,74,163,73.0,36.33,95.0
2137,9110410,1,0,0,1,0,0,2,44.0,200.0,50.0,1,0.0,3,1125,0,94.53926206244087,2.078918834221247,0,0,2,277,69.0,22.0,88.0
2138,5705161,1,1,0,1,0,0,3,25.0,100.0,15.0,2,20.0,1,10,93,96.0,9.72,8,23,41,41,28.0,22.0,75.0
2139,8596938,1,0,0,1,0,0,6,21.67,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,72,18.0,22.0,130.0
2140,5364119,1,1,0,1,0,0,2,31.5,200.0,50.0,2,20.0,2,1125,23,100.0,2.28,0,0,28,303,82.0,22.0,63.0
2141,6211882,1,1,0,1,0,0,2,30.0,300.0,30.0,1,20.0,1,200,13,97.0,1.67,25,25,41,195,71.0,22.0,60.0
2142,4374326,1,1,3,1,2,0,1,37.0,150.0,50.0,1,0.0,1,5,46,95.0,3.14,21,51,78,352,125.0,46.0,37.0
2143,7887651,1,1,0,1,0,0,2,42.5,300.0,30.0,1,20.0,1,200,3,100.0,0.75,0,0,21,175,49.0,22.0,85.0
2144,9013441,1,0,0,1,0,0,2,42.5,95.0,50.0,2,20.0,2,1125,3,100.0,3.0,0,0,23,209,58.0,22.0,85.0
2145,7362757,0,0,0,1,0,0,4,21.0,150.0,25.0,2,10.0,1,1125,52,97.0,9.63,20,45,63,152,70.0,22.0,84.0
2146,9609152,1,0,0,1,0,0,5,55.0,200.0,155.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,29,59,89,364,135.0,22.0,275.0
2147,4639040,1,1,0,1,0,0,1,39.0,200.0,50.0,1,0.0,3,1125,12,98.0,1.02,29,59,89,364,135.0,22.0,39.0
2148,2586350,1,0,0,1,2,0,5,21.0,95.0,40.0,2,15.0,2,29,68,94.0,3.57,27,57,87,362,133.0,68.0,105.0
2149,6482409,1,0,0,1,0,0,3,35.0,200.0,40.0,2,10.0,2,1125,39,97.0,5.52,30,60,90,365,136.0,22.0,105.0
2150,8089214,1,2,1,1,0,0,1,40.0,200.0,50.0,1,0.0,1,2,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,40.0
2151,8409975,1,1,0,1,0,0,2,17.0,500.0,10.0,1,10.0,1,1125,11,93.0,3.59,0,5,34,34,18.0,22.0,34.0
2152,8409926,1,1,0,1,0,0,3,11.67,500.0,15.0,1,10.0,1,29,15,92.0,4.21,12,42,71,71,49.0,22.0,35.0
2153,6107518,1,1,0,1,0,0,2,32.5,200.0,25.0,1,0.0,1,30,31,97.0,3.99,17,47,77,166,76.0,22.0,65.0
2154,9797000,1,0,0,1,2,0,4,18.75,250.0,20.0,2,10.0,1,1125,2,90.0,2.0,30,60,89,89,67.0,2.0,75.0
2155,5242148,0,0,0,1,2,0,12,16.58,199.0,189.0,8,15.0,2,1125,36,98.0,3.74,25,48,78,351,125.0,36.0,199.0
2156,3372535,1,1,0,1,2,0,2,22.5,200.0,50.0,2,0.0,3,90,25,96.0,1.39,0,0,15,290,76.0,25.0,45.0
2157,995443,1,0,0,1,1,0,2,42.5,100.0,50.0,2,0.0,2,90,17,96.0,0.54,0,0,3,278,70.0,8.5,85.0
2158,3279728,1,0,0,1,2,2,5,30.0,200.0,200.0,1,0.0,3,30,9,89.0,0.52,0,26,56,331,103.0,9.0,150.0
2159,8446766,0,1,0,1,0,0,3,13.67,200.0,50.0,1,0.0,1,1125,3,100.0,0.88,29,59,89,364,135.0,22.0,41.0
2160,9733841,0,1,0,1,0,0,2,22.5,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,28,30,51,324,108.0,22.0,45.0
2161,5852034,1,0,0,1,0,0,4,24.75,95.0,25.0,2,10.0,2,1125,54,97.0,7.01,7,37,65,217,81.0,22.0,99.0
2162,1851837,1,0,0,1,1,0,3,31.67,100.0,50.0,1,25.0,1,21,9,96.0,0.37,0,0,0,156,39.0,4.5,95.0
2163,7324041,1,0,0,1,0,0,4,19.75,200.0,38.0,2,18.0,1,30,24,98.0,4.21,24,54,84,171,83.0,22.0,79.0
2164,4105081,1,1,0,1,2,0,2,35.0,200.0,50.0,1,0.0,2,7,2,90.0,0.14,30,60,90,365,136.0,2.0,70.0
