id,host_since,tempoHost,review_scores_rating,price$,diferencaUltimoReview,binTempo
6706377,2012-08-13,4,92.0,73.0,0,host_antigo
9738522,2011-06-28,5,NULL,400.0,NULL,host_antigo
2995996,2012-06-29,4,96.0,170.0,1,host_antigo
6674408,2014-01-15,2,99.0,48.0,1,host_medio
6801095,2014-04-17,2,98.0,90.0,0,host_medio
143704,2011-06-13,5,95.0,82.0,4,host_antigo
9258305,2014-10-20,2,NULL,250.0,NULL,host_medio
3727017,2014-07-28,2,100.0,199.0,1,host_medio
789966,2011-05-18,5,96.0,105.0,2,host_antigo
6864319,2012-04-10,4,80.0,250.0,0,host_antigo
1539463,2013-03-04,3,98.0,75.0,2,host_medio
9591787,2011-06-28,5,NULL,250.0,NULL,host_antigo
10279830,2011-04-05,5,NULL,175.0,NULL,host_antigo
1956553,2013-11-18,3,96.0,95.0,1,host_medio
7396508,2011-06-28,5,98.0,150.0,0,host_antigo
6272065,2014-05-12,2,90.0,65.0,0,host_medio
7072218,2015-06-24,1,100.0,120.0,0,host_novo
7075948,2015-06-30,1,100.0,300.0,0,host_novo
7543458,2015-02-02,1,98.0,89.0,1,host_novo
3769336,2014-07-19,2,95.0,109.0,1,host_medio
8666707,2015-09-27,1,100.0,75.0,0,host_novo
7205443,2013-02-28,3,84.0,99.0,0,host_medio
193371,2011-08-08,5,97.0,150.0,3,host_antigo
9957555,2011-01-18,5,100.0,175.0,0,host_antigo
6795678,2014-07-12,2,98.0,120.0,0,host_medio
9300972,2015-02-06,1,100.0,45.0,0,host_novo
8047522,2011-06-28,5,100.0,150.0,0,host_antigo
9457328,2014-10-29,2,NULL,95.0,NULL,host_medio
6576006,2015-02-06,1,98.0,50.0,0,host_novo
7971334,2014-09-01,2,88.0,129.0,0,host_medio
1984962,2013-09-20,3,96.0,295.0,1,host_medio
9292039,2013-02-28,3,100.0,99.0,0,host_medio
6661617,2013-04-16,3,95.0,175.0,0,host_medio
8848854,2013-06-05,3,80.0,150.0,0,host_medio
3251069,2012-04-10,4,100.0,109.0,1,host_antigo
4111137,2013-02-13,3,95.0,85.0,1,host_medio
4760472,2013-04-22,3,94.0,80.0,0,host_medio
8968925,2013-08-30,3,NULL,115.0,NULL,host_medio
3293438,2014-06-10,2,98.0,85.0,1,host_medio
9210978,2015-08-31,1,100.0,200.0,0,host_novo
3319386,2013-08-12,3,97.0,169.0,1,host_medio
7717813,2015-08-05,1,98.0,130.0,0,host_novo
5578943,2015-01-24,1,97.0,79.0,0,host_novo
7660932,2014-04-06,2,98.0,125.0,0,host_medio
4271221,2014-10-05,2,97.0,80.0,1,host_medio
6358605,2015-01-26,1,100.0,66.0,0,host_novo
1439237,2013-07-26,3,98.0,97.0,2,host_medio
7775167,2013-11-02,3,100.0,58.0,0,host_medio
7437784,2012-11-13,4,NULL,125.0,NULL,host_antigo
9628972,2015-11-24,1,NULL,50.0,NULL,host_novo
8425013,2011-06-02,5,93.0,350.0,0,host_antigo
6925807,2015-06-16,1,100.0,375.0,0,host_novo
7400955,2015-07-01,1,93.0,240.0,0,host_novo
8174389,2015-09-02,1,100.0,189.0,0,host_novo
6292452,2012-08-31,4,100.0,250.0,0,host_antigo
9095668,2015-09-24,1,NULL,90.0,NULL,host_novo
413733,2012-04-02,4,99.0,125.0,0,host_antigo
8783900,2015-10-08,1,100.0,155.0,0,host_novo
639130,2012-08-07,4,80.0,195.0,0,host_antigo
2484067,2012-11-13,4,96.0,69.0,1,host_antigo
3533112,2014-07-07,2,93.0,200.0,1,host_medio
2249292,2013-11-19,3,97.0,75.0,2,host_medio
7838294,2013-01-06,3,NULL,225.0,NULL,host_medio
6133354,2014-03-11,2,95.0,135.0,0,host_medio
7987836,2011-10-11,5,100.0,85.0,0,host_antigo
9910025,2014-09-11,2,100.0,110.0,0,host_medio
7364024,2014-04-12,2,94.0,110.0,0,host_medio
9362082,2011-02-23,5,100.0,250.0,0,host_antigo
8847108,2013-04-17,3,98.0,85.0,0,host_medio
7462428,2014-06-12,2,89.0,50.0,0,host_medio
4370312,2011-09-11,5,95.0,78.0,0,host_antigo
4053972,2012-05-08,4,94.0,95.0,1,host_antigo
6209191,2015-04-29,1,100.0,95.0,0,host_novo
10123910,2015-03-08,1,NULL,295.0,NULL,host_novo
6412858,2012-10-20,4,100.0,175.0,0,host_antigo
3987838,2014-08-29,2,100.0,90.0,1,host_medio
7027507,2013-06-04,3,100.0,68.0,0,host_medio
6587443,2012-10-20,4,100.0,74.0,0,host_antigo
10204689,2015-02-15,1,NULL,80.0,NULL,host_novo
1029680,2012-08-20,4,93.0,500.0,1,host_antigo
7208439,2013-11-18,3,100.0,115.0,0,host_medio
8327765,2014-06-14,2,NULL,500.0,NULL,host_medio
3953611,2013-05-26,3,97.0,115.0,1,host_medio
2584354,2014-02-27,2,99.0,125.0,1,host_medio
4574700,2014-11-13,2,100.0,350.0,0,host_medio
5685646,2015-03-16,1,94.0,140.0,0,host_novo
977722,2013-03-01,3,94.0,80.0,2,host_medio
2931922,2012-07-27,4,87.0,145.0,1,host_antigo
8253955,2015-09-06,1,93.0,150.0,0,host_novo
6426462,2012-07-27,4,100.0,65.0,0,host_antigo
8154238,2011-10-03,5,NULL,50.0,NULL,host_antigo
5020861,2011-10-23,5,92.0,65.0,0,host_antigo
9611409,2015-09-13,1,NULL,45.0,NULL,host_novo
9282348,2015-11-04,1,NULL,35.0,NULL,host_novo
8939306,2015-01-30,1,93.0,41.0,0,host_novo
5423692,2014-01-24,2,95.0,59.0,0,host_medio
9159975,2015-07-04,1,NULL,49.0,NULL,host_novo
7561272,2015-01-30,1,94.0,47.0,0,host_novo
7326419,2015-03-03,1,94.0,65.0,0,host_novo
9373607,2014-06-15,2,100.0,41.0,0,host_medio
6717555,2015-05-28,1,80.0,35.0,0,host_novo
8939433,2015-01-30,1,87.0,43.0,0,host_novo
8939503,2015-01-30,1,96.0,44.0,0,host_novo
8742753,2014-08-03,2,NULL,99.0,NULL,host_medio
8939687,2015-01-30,1,83.0,45.0,0,host_novo
3793406,2011-07-27,5,100.0,98.0,1,host_antigo
9134196,2014-11-08,2,80.0,109.0,0,host_medio
6007267,2013-06-29,3,100.0,75.0,0,host_medio
3422894,2011-08-30,5,93.0,88.0,0,host_antigo
3630581,2012-07-27,4,78.0,98.0,1,host_antigo
9394508,2012-07-12,4,100.0,75.0,0,host_antigo
7348578,2015-01-30,1,89.0,40.0,0,host_novo
8869680,2013-08-08,3,91.0,85.0,0,host_medio
7678429,2015-08-02,1,NULL,100.0,NULL,host_novo
2979387,2014-04-19,2,88.0,275.0,1,host_medio
1531458,2012-07-27,4,89.0,105.0,2,host_antigo
1549973,2012-07-27,4,66.0,78.0,1,host_antigo
1123977,2012-04-01,4,98.0,150.0,2,host_antigo
5719631,2012-07-27,4,73.0,95.0,0,host_antigo
9580209,2012-07-12,4,NULL,155.0,NULL,host_antigo
9364220,2014-11-08,2,100.0,109.0,0,host_medio
9663221,2012-07-12,4,NULL,80.0,NULL,host_antigo
9636952,2012-07-12,4,NULL,80.0,NULL,host_antigo
8594059,2011-05-24,5,80.0,125.0,1,host_antigo
6278756,2015-05-05,1,100.0,55.0,0,host_novo
3679617,2012-07-27,4,80.0,98.0,1,host_antigo
9416551,2012-07-12,4,NULL,82.0,NULL,host_antigo
8322107,2015-08-12,1,NULL,70.0,NULL,host_novo
9511676,2014-09-02,2,NULL,55.0,NULL,host_medio
3158243,2012-07-27,4,82.0,110.0,1,host_antigo
8327124,2011-06-02,5,100.0,350.0,0,host_antigo
4311078,2011-03-08,5,100.0,295.0,0,host_antigo
3329962,2012-07-27,4,74.0,105.0,1,host_antigo
3263071,2012-07-27,4,78.0,85.0,1,host_antigo
7302675,2015-07-12,1,NULL,75.0,NULL,host_novo
6250399,2012-07-27,4,60.0,95.0,0,host_antigo
7387294,2015-03-03,1,92.0,75.0,0,host_novo
7363462,2015-01-30,1,89.0,45.0,0,host_novo
6796336,2015-06-11,1,80.0,30.0,0,host_novo
8156894,2011-10-03,5,NULL,42.0,NULL,host_antigo
1150519,2013-05-09,3,98.0,250.0,2,host_medio
5969872,2013-01-30,3,91.0,43.0,0,host_medio
9617068,2014-03-18,2,100.0,125.0,0,host_medio
4438188,2012-05-02,4,99.0,112.0,1,host_antigo
1521633,2012-07-27,4,80.0,85.0,2,host_antigo
6623079,2015-05-31,1,82.0,63.0,0,host_novo
7561254,2015-01-30,1,95.0,41.0,0,host_novo
3494608,2014-07-03,2,98.0,79.0,1,host_medio
3085726,2012-07-27,4,60.0,70.0,0,host_antigo
2256124,2014-01-21,2,94.0,85.0,0,host_medio
7071021,2012-07-27,4,64.0,110.0,0,host_antigo
9465815,2014-06-23,2,100.0,53.0,0,host_medio
6938103,2014-01-24,2,87.0,75.0,0,host_medio
6913414,2013-09-04,3,96.0,125.0,0,host_medio
3706719,2012-07-27,4,70.0,90.0,1,host_antigo
8174626,2014-06-13,2,96.0,85.0,0,host_medio
1571230,2012-07-27,4,68.0,85.0,2,host_antigo
4270642,2012-07-27,4,88.0,88.0,1,host_antigo
5407311,2012-07-27,4,100.0,92.0,0,host_antigo
9976135,2015-07-12,1,NULL,28.0,NULL,host_novo
9558353,2012-07-12,4,100.0,70.0,0,host_antigo
7247767,2015-07-09,1,98.0,78.0,1,host_novo
7035077,2015-06-27,1,NULL,30.0,NULL,host_novo
7353834,2012-07-27,4,90.0,93.0,0,host_antigo
9319891,2012-07-12,4,NULL,65.0,NULL,host_antigo
6575407,2014-08-17,2,100.0,120.0,0,host_medio
7550234,2015-01-30,1,94.0,40.0,0,host_novo
8939736,2015-01-30,1,96.0,43.0,0,host_novo
7247720,2015-07-09,1,99.0,70.0,0,host_novo
1786923,2012-07-27,4,93.0,90.0,1,host_antigo
7649837,2014-01-10,2,87.0,90.0,0,host_medio
3610724,2011-09-24,5,91.0,85.0,2,host_antigo
7988337,2014-02-18,2,97.0,115.0,0,host_medio
1773803,2013-08-08,3,82.0,89.0,2,host_medio
7536074,2015-07-25,1,NULL,185.0,0,host_novo
3770248,2012-07-27,4,76.0,85.0,1,host_antigo
9097754,2015-10-26,1,NULL,135.0,NULL,host_novo
3291295,2010-09-08,6,98.0,95.0,1,host_antigo
8171726,2015-09-01,1,80.0,306.0,0,host_novo
10031055,2015-11-04,1,NULL,29.0,NULL,host_novo
8939595,2015-01-30,1,87.0,47.0,0,host_novo
8155580,2011-10-03,5,100.0,50.0,0,host_antigo
6705584,2012-07-27,4,80.0,105.0,0,host_antigo
1417880,2012-07-27,4,85.0,83.0,1,host_antigo
7245692,2015-07-08,1,96.0,73.0,0,host_novo
7153101,2015-07-04,1,97.0,92.0,0,host_novo
9014572,2014-08-03,2,NULL,69.0,NULL,host_medio
585418,2012-04-26,4,98.0,59.0,3,host_antigo
4484426,2012-07-27,4,91.0,145.0,0,host_antigo
3291777,2012-07-27,4,66.0,95.0,1,host_antigo
3096191,2012-07-12,4,68.0,150.0,0,host_antigo
9865846,2014-10-08,2,100.0,85.0,0,host_medio
6249536,2012-07-27,4,80.0,98.0,0,host_antigo
5744931,2014-06-13,2,100.0,110.0,0,host_medio
8156764,2011-10-03,5,NULL,42.0,NULL,host_antigo
3303857,2012-07-27,4,82.0,95.0,1,host_antigo
8155710,2011-10-03,5,90.0,42.0,0,host_antigo
3843706,2014-08-10,2,90.0,250.0,0,host_medio
8156860,2011-10-03,5,NULL,42.0,NULL,host_antigo
9316399,2015-02-13,1,90.0,40.0,0,host_novo
293890,2011-12-19,5,85.0,80.0,2,host_antigo
7915432,2015-01-20,1,80.0,40.0,0,host_novo
7501583,2015-07-09,1,NULL,275.0,NULL,host_novo
10126050,2015-08-16,1,NULL,47.0,NULL,host_novo
7807658,2015-08-10,1,NULL,118.0,0,host_novo
1589461,2012-07-27,4,70.0,105.0,2,host_antigo
9303530,2012-07-12,4,60.0,150.0,0,host_antigo
7809718,2011-05-18,5,100.0,250.0,0,host_antigo
140331,2011-06-09,5,96.0,88.0,4,host_antigo
9462315,2012-08-13,4,NULL,139.0,NULL,host_antigo
565703,2012-06-29,4,92.0,128.0,2,host_antigo
1147349,2013-04-30,3,95.0,110.0,1,host_medio
7262358,2015-07-09,1,100.0,210.0,0,host_novo
723723,2012-10-02,4,93.0,155.0,3,host_antigo
4757025,2013-09-22,3,100.0,168.0,0,host_medio
3334052,2011-08-08,5,96.0,62.0,1,host_antigo
7036707,2015-05-12,1,99.0,80.0,0,host_novo
5272327,2011-07-16,5,96.0,105.0,0,host_antigo
3921664,2014-08-20,2,100.0,50.0,1,host_medio
9974658,2012-10-02,4,NULL,70.0,NULL,host_antigo
2727984,2014-04-06,2,100.0,165.0,0,host_medio
794633,2012-03-26,4,98.0,79.0,2,host_antigo
3959442,2014-08-25,2,98.0,95.0,1,host_medio
6761267,2015-06-09,1,93.0,90.0,0,host_novo
6824408,2013-03-04,3,100.0,380.0,0,host_medio
2526129,2014-03-08,2,100.0,225.0,1,host_medio
7859906,2015-08-08,1,95.0,60.0,0,host_novo
9636248,2014-10-08,2,NULL,100.0,NULL,host_medio
4623541,2014-11-19,2,98.0,157.0,1,host_medio
1970725,2013-11-21,3,99.0,110.0,1,host_medio
4418480,2013-11-10,3,93.0,150.0,0,host_medio
911001,2012-01-21,4,NULL,203.0,NULL,host_antigo
6670332,2014-08-31,2,99.0,145.0,0,host_medio
1249060,2012-06-07,4,92.0,85.0,2,host_antigo
1566487,2013-08-16,3,95.0,79.0,2,host_medio
9711153,2015-09-03,1,97.0,40.0,0,host_novo
444221,2012-04-23,4,88.0,49.0,3,host_antigo
1018204,2012-04-23,4,84.0,56.0,2,host_antigo
4856986,2014-12-18,2,100.0,330.0,0,host_medio
2130652,2013-12-28,3,91.0,150.0,1,host_medio
5524530,2013-10-21,3,94.0,350.0,0,host_medio
9216874,2015-03-04,1,100.0,145.0,0,host_novo
7971395,2015-08-20,1,90.0,67.0,0,host_novo
2593263,2013-09-19,3,95.0,69.0,1,host_medio
443580,2012-04-23,4,86.0,52.0,3,host_antigo
1614502,2013-09-02,3,97.0,75.0,1,host_medio
4477426,2013-03-29,3,91.0,90.0,0,host_medio
7648716,2014-12-18,2,96.0,130.0,0,host_medio
9696912,2015-09-20,1,NULL,65.0,NULL,host_novo
3585592,2014-05-13,2,100.0,155.0,1,host_medio
3757858,2014-07-30,2,100.0,79.0,1,host_medio
7219838,2014-11-02,2,92.0,60.0,0,host_medio
6022715,2011-11-30,5,100.0,115.0,0,host_antigo
7685745,2015-08-03,1,100.0,60.0,0,host_novo
4565370,2012-12-07,4,96.0,70.0,1,host_antigo
4783817,2013-09-01,3,100.0,80.0,0,host_medio
2593176,2013-09-19,3,91.0,70.0,1,host_medio
3143227,2013-09-19,3,97.0,55.0,1,host_medio
1214306,2012-10-16,4,98.0,72.0,2,host_antigo
9448215,2015-11-07,1,100.0,67.0,0,host_novo
9369481,2015-11-07,1,NULL,58.0,NULL,host_novo
3533224,2013-08-21,3,97.0,70.0,1,host_medio
443736,2012-04-23,4,94.0,81.0,3,host_antigo
6675927,2014-01-15,2,95.0,58.0,0,host_medio
1772119,2013-10-21,3,100.0,58.0,2,host_medio
7808495,2012-01-30,4,100.0,100.0,0,host_antigo
4539948,2013-08-16,3,96.0,110.0,1,host_medio
7768727,2015-08-08,1,99.0,75.0,0,host_novo
769213,2012-11-04,4,98.0,124.0,3,host_antigo
5328449,2012-03-06,4,93.0,150.0,0,host_antigo
1763809,2013-09-19,3,95.0,65.0,1,host_medio
1499596,2010-10-28,6,90.0,225.0,1,host_antigo
4737727,2013-03-07,3,100.0,70.0,0,host_medio
8242212,2011-12-30,5,93.0,105.0,0,host_antigo
8186781,2014-06-16,2,93.0,158.0,0,host_medio
7229015,2015-07-03,1,97.0,69.0,0,host_novo
5814207,2014-11-02,2,NULL,80.0,NULL,host_medio
2274086,2014-01-24,2,89.0,99.0,1,host_medio
4387985,2014-10-19,2,100.0,165.0,1,host_medio
9909445,2014-05-12,2,NULL,70.0,NULL,host_medio
7664899,2012-09-10,4,100.0,118.0,0,host_antigo
4773614,2012-04-17,4,80.0,100.0,1,host_antigo
3946674,2012-12-07,4,95.0,90.0,1,host_antigo
8616488,2015-03-21,1,93.0,81.0,1,host_novo
7518316,2014-12-22,2,100.0,70.0,1,host_medio
5259194,2015-02-02,1,99.0,69.0,0,host_novo
9256702,2015-11-03,1,100.0,90.0,0,host_novo
9240289,2015-11-02,1,NULL,75.0,NULL,host_novo
2032805,2013-10-21,3,100.0,70.0,1,host_medio
3751503,2014-07-30,2,96.0,179.0,1,host_medio
7581974,2014-12-18,2,100.0,105.0,0,host_medio
6558980,2013-07-01,3,100.0,110.0,0,host_medio
2399736,2013-12-28,3,93.0,150.0,1,host_medio
8674765,2015-08-19,1,NULL,75.0,NULL,host_novo
6004165,2015-03-16,1,100.0,75.0,0,host_novo
1826155,2013-10-21,3,100.0,111.0,1,host_medio
4857192,2014-12-18,2,100.0,108.0,0,host_medio
7748905,2014-01-29,2,98.0,82.0,0,host_medio
973859,2013-03-04,3,96.0,115.0,2,host_medio
6716380,2012-06-04,4,92.0,220.0,0,host_antigo
7953211,2014-03-17,2,100.0,114.0,0,host_medio
5241773,2015-02-02,1,98.0,59.0,1,host_novo
3144597,2013-04-10,3,95.0,54.0,1,host_medio
7698916,2015-08-03,1,99.0,75.0,0,host_novo
7305969,2015-07-12,1,100.0,90.0,0,host_novo
5069495,2014-08-31,2,95.0,95.0,1,host_medio
1817878,2013-10-19,3,95.0,160.0,2,host_medio
4430381,2012-02-10,4,100.0,175.0,0,host_antigo
6528192,2015-05-24,1,89.0,37.0,0,host_novo
3177005,2013-06-23,3,100.0,199.0,0,host_medio
4430233,2012-02-10,4,90.0,200.0,0,host_antigo
670009,2012-01-25,4,72.0,175.0,0,host_antigo
4577542,2014-03-06,2,99.0,120.0,0,host_medio
6764646,2012-10-29,4,95.0,160.0,0,host_antigo
4256705,2014-10-02,2,96.0,125.0,1,host_medio
8812578,2011-12-30,5,100.0,150.0,0,host_antigo
341454,2012-02-10,4,NULL,175.0,NULL,host_antigo
8195629,2015-09-03,1,96.0,100.0,0,host_novo
2577625,2014-03-16,2,98.0,90.0,0,host_medio
555858,2012-01-25,4,90.0,95.0,3,host_antigo
4814811,2011-03-29,5,99.0,92.0,0,host_antigo
9484823,2015-11-07,1,NULL,90.0,NULL,host_novo
660603,2012-01-21,4,96.0,79.0,3,host_antigo
3940265,2012-10-16,4,95.0,72.0,1,host_antigo
7500976,2015-01-26,1,100.0,115.0,0,host_novo
9516608,2015-11-18,1,100.0,270.0,0,host_novo
9712716,2015-09-20,1,100.0,65.0,1,host_novo
5813657,2013-03-04,3,93.0,300.0,0,host_medio
8884826,2012-01-15,4,100.0,122.0,0,host_antigo
1978743,2013-10-21,3,99.0,87.0,1,host_medio
6091789,2013-05-13,3,100.0,200.0,0,host_medio
6165353,2013-07-25,3,95.0,156.0,0,host_medio
1244053,2012-01-30,4,95.0,90.0,2,host_antigo
8508223,2011-06-28,5,100.0,325.0,0,host_antigo
6991188,2012-06-29,4,100.0,115.0,1,host_antigo
7344117,2015-07-14,1,96.0,425.0,0,host_novo
9506766,2015-11-17,1,100.0,119.0,0,host_novo
6451305,2013-06-08,3,96.0,220.0,0,host_medio
7531405,2015-02-23,1,98.0,85.0,0,host_novo
9612147,2015-11-23,1,90.0,100.0,0,host_novo
666897,2012-01-25,4,75.0,99.0,0,host_antigo
4061051,2012-12-09,4,83.0,120.0,1,host_antigo
3394338,2014-06-22,2,93.0,150.0,1,host_medio
4238106,2012-04-23,4,100.0,75.0,0,host_antigo
7350059,2014-03-15,2,100.0,90.0,1,host_medio
5262750,2014-09-06,2,100.0,125.0,0,host_medio
2802844,2010-10-28,6,99.0,90.0,1,host_antigo
3123632,2014-05-22,2,100.0,200.0,1,host_medio
3024336,2013-05-31,3,98.0,200.0,1,host_medio
8652185,2015-06-19,1,100.0,287.0,0,host_novo
10192213,2015-04-27,1,NULL,90.0,NULL,host_novo
3970736,2014-06-13,2,97.0,90.0,2,host_medio
4546924,2012-06-27,4,99.0,150.0,0,host_antigo
2760901,2013-07-14,3,98.0,119.0,1,host_medio
3490239,2014-06-18,2,97.0,150.0,1,host_medio
3416217,2014-05-11,2,96.0,170.0,1,host_medio
5537833,2015-03-03,1,100.0,150.0,0,host_novo
8372562,2014-02-06,2,100.0,279.0,0,host_medio
8866960,2014-11-11,2,90.0,55.0,0,host_medio
3354614,2014-06-17,2,90.0,125.0,1,host_medio
8953857,2015-10-17,1,NULL,129.0,NULL,host_novo
7093738,2015-05-07,1,100.0,90.0,0,host_novo
5277900,2014-08-10,2,96.0,199.0,0,host_medio
1171574,2012-12-25,4,98.0,65.0,3,host_antigo
1818754,2013-10-19,3,NULL,200.0,NULL,host_medio
74328,2010-01-07,6,93.0,92.0,4,host_antigo
6728017,2014-02-14,2,100.0,257.0,0,host_medio
2612399,2012-12-25,4,99.0,79.0,1,host_antigo
2515795,2014-03-06,2,94.0,200.0,1,host_medio
7093910,2015-05-07,1,60.0,80.0,0,host_novo
4170863,2014-07-30,2,96.0,85.0,0,host_medio
7941079,2015-04-01,1,100.0,65.0,0,host_novo
1442973,2011-02-10,5,97.0,105.0,2,host_antigo
4396961,2014-09-22,2,96.0,59.0,0,host_medio
5859152,2015-04-01,1,95.0,59.0,0,host_novo
8555794,2015-09-23,1,NULL,75.0,NULL,host_novo
2112625,2013-12-23,3,98.0,56.0,1,host_medio
8814802,2012-08-21,4,NULL,100.0,NULL,host_antigo
8273948,2013-03-20,3,92.0,85.0,0,host_medio
319768,2012-01-07,4,100.0,135.0,1,host_antigo
1961671,2013-11-19,3,100.0,200.0,1,host_medio
3691288,2014-07-24,2,100.0,163.0,0,host_medio
8703557,2015-08-19,1,NULL,83.0,NULL,host_novo
8525338,2015-09-23,1,NULL,210.0,NULL,host_novo
8049470,2015-08-25,1,100.0,59.0,0,host_novo
1455908,2013-07-08,3,97.0,135.0,2,host_medio
8525825,2015-09-23,1,100.0,75.0,0,host_novo
3463245,2013-07-26,3,98.0,109.0,1,host_medio
4172364,2014-09-22,2,97.0,55.0,0,host_medio
3728802,2014-07-28,2,93.0,500.0,1,host_medio
6512378,2015-05-23,1,97.0,55.0,0,host_novo
785830,2012-11-13,4,100.0,400.0,1,host_antigo
8616606,2015-09-29,1,97.0,105.0,0,host_novo
5078244,2015-01-16,1,82.0,39.0,0,host_novo
7921278,2015-07-12,1,100.0,50.0,0,host_novo
8016610,2015-04-21,1,100.0,129.0,0,host_novo
4468524,2014-09-22,2,99.0,44.0,1,host_medio
8424532,2011-06-02,5,100.0,350.0,0,host_antigo
6990882,2015-05-07,1,97.0,300.0,0,host_novo
4017140,2014-08-17,2,95.0,53.0,1,host_medio
9489310,2015-11-16,1,100.0,60.0,0,host_novo
8104742,2015-05-07,1,100.0,285.0,1,host_novo
9407255,2014-01-26,2,NULL,210.0,NULL,host_medio
6475289,2015-01-02,1,100.0,159.0,0,host_novo
1377812,2012-09-27,4,98.0,225.0,2,host_antigo
9512909,2015-11-17,1,100.0,66.0,0,host_novo
4432489,2014-07-02,2,94.0,80.0,1,host_medio
7471629,2013-09-17,3,96.0,79.0,0,host_medio
8067827,2015-08-26,1,100.0,120.0,0,host_novo
4384095,2014-09-22,2,97.0,49.0,1,host_medio
1351716,2013-05-27,3,95.0,122.0,2,host_medio
8392661,2015-09-15,1,83.0,90.0,0,host_novo
281208,2011-06-02,5,98.0,196.0,3,host_antigo
7859909,2012-03-21,4,89.0,115.0,0,host_antigo
9416373,2015-11-12,1,NULL,150.0,NULL,host_novo
1404307,2012-02-01,4,99.0,125.0,1,host_antigo
7480843,2015-07-21,1,NULL,175.0,NULL,host_novo
877203,2010-11-14,6,93.0,60.0,2,host_antigo
7037291,2015-06-27,1,94.0,70.0,0,host_novo
7931386,2015-08-18,1,100.0,175.0,0,host_novo
8173825,2013-05-01,3,NULL,100.0,NULL,host_medio
6759104,2014-10-20,2,93.0,69.0,0,host_medio
7619060,2014-02-12,2,98.0,69.0,0,host_medio
7095802,2015-06-28,1,84.0,35.0,0,host_novo
8103432,2012-05-18,4,NULL,140.0,0,host_antigo
3998922,2014-08-30,2,96.0,68.0,1,host_medio
8922153,2014-08-24,2,NULL,55.0,NULL,host_medio
5932882,2015-04-07,1,100.0,100.0,0,host_novo
6187340,2013-08-16,3,100.0,70.0,0,host_medio
8350401,2015-04-07,1,100.0,90.0,0,host_novo
1273432,2013-06-15,3,96.0,275.0,2,host_medio
2830174,2012-08-26,4,97.0,60.0,1,host_antigo
9370866,2014-08-24,2,100.0,125.0,0,host_medio
8339303,2013-06-26,3,NULL,100.0,NULL,host_medio
8107555,2015-04-27,1,NULL,115.0,NULL,host_novo
3946160,2014-08-23,2,96.0,90.0,1,host_medio
4061207,2014-07-02,2,100.0,90.0,0,host_medio
113951,2010-07-12,6,100.0,250.0,4,host_antigo
5102135,2015-01-18,1,NULL,119.0,NULL,host_novo
5060388,2013-10-28,3,97.0,95.0,0,host_medio
286712,2011-10-10,5,88.0,218.0,3,host_antigo
5463875,2014-09-23,2,100.0,120.0,0,host_medio
4316910,2014-10-11,2,89.0,64.0,0,host_medio
7093986,2015-05-07,1,NULL,80.0,NULL,host_novo
4777832,2014-12-06,2,99.0,170.0,1,host_medio
7429207,2009-12-21,7,100.0,168.0,0,host_antigo
7664565,2014-03-16,2,98.0,60.0,0,host_medio
5792683,2014-08-15,2,90.0,85.0,0,host_medio
1856970,2013-10-28,3,97.0,70.0,1,host_medio
4084712,2014-09-10,2,93.0,115.0,1,host_medio
6411986,2013-07-11,3,84.0,90.0,0,host_medio
9258687,2013-06-22,3,NULL,125.0,NULL,host_medio
9426058,2014-03-16,2,100.0,80.0,0,host_medio
9736801,2015-07-12,1,NULL,90.0,NULL,host_novo
4297068,2014-09-22,2,100.0,149.0,1,host_medio
8221520,2015-05-21,1,94.0,250.0,0,host_novo
2387605,2014-02-12,2,98.0,69.0,1,host_medio
8389809,2015-09-14,1,100.0,65.0,0,host_novo
7048843,2015-06-28,1,86.0,40.0,0,host_novo
879181,2010-11-14,6,95.0,60.0,2,host_antigo
6423488,2013-11-22,3,96.0,149.0,0,host_medio
7241905,2015-01-26,1,100.0,115.0,0,host_novo
1246809,2011-07-24,5,89.0,79.0,2,host_antigo
10273158,2015-12-04,1,NULL,129.0,NULL,host_novo
5615620,2013-12-30,3,95.0,100.0,0,host_medio
936484,2013-02-04,3,91.0,76.0,1,host_medio
5415077,2015-01-22,1,95.0,95.0,0,host_novo
938785,2013-02-04,3,86.0,100.0,1,host_medio
934216,2013-02-04,3,88.0,137.0,2,host_medio
6119821,2015-04-22,1,93.0,38.0,1,host_novo
3385421,2014-06-01,2,99.0,557.0,1,host_medio
5981343,2014-09-18,2,98.0,160.0,0,host_medio
9706229,2014-05-20,2,87.0,179.0,0,host_medio
8212989,2015-04-22,1,87.0,41.0,0,host_novo
9444769,2012-12-15,4,NULL,97.0,NULL,host_antigo
5422159,2015-01-17,1,91.0,99.0,0,host_novo
9532861,2013-02-26,3,60.0,149.0,0,host_medio
3380159,2013-08-30,3,94.0,199.0,1,host_medio
9294683,2014-05-20,2,99.0,157.0,0,host_medio
8253456,2012-08-31,4,98.0,170.0,0,host_antigo
944237,2012-12-15,4,93.0,85.0,2,host_antigo
4165387,2014-07-15,2,98.0,299.0,0,host_medio
9866984,2015-04-11,1,100.0,95.0,0,host_novo
7179337,2012-12-15,4,92.0,99.0,0,host_antigo
9768655,2012-10-07,4,NULL,165.0,NULL,host_antigo
8015531,2014-02-01,2,95.0,114.0,1,host_medio
991961,2010-01-27,6,100.0,311.0,2,host_antigo
4597584,2011-02-23,5,NULL,160.0,NULL,host_antigo
8035212,2013-12-30,3,97.0,100.0,1,host_medio
